RA,DEC,TESSMAG,TEFF,PRIORITY,RADIUS,MASS,CONTRATIO,ECLONG,ECLAT,DIST,TICID,SPEC_LIST
215.223003,-17.48157,7.7189999999999985,5900.0,0.0,,1.09,0.000196985750871,218.698898,-3.25528,57.0657769308,347909637,knownplanet
224.227704,53.38217,7.822,,0.0,,,4.34400678132e-05,188.312398,64.40825500000001,70.3500577048,309808219,knownplanet
224.872776,46.960117,11.152,5890.0,0.0007033764261150001,1.61,1.32,0.025397040491400003,197.345607,59.554427,,310003988,knownplanet
227.215587,2.343305,10.957,6075.0,0.0006633507088830001,1.33,1.18,0.0185196885213,224.049716,19.220435,337.77758851,460396820,knownplanet
213.15638,4.060006,10.822,5079.0,0.00156004068757,0.79,0.82,0.00473706039964,209.495162,16.377669,145.453446702,420779000,knownplanet
225.899197,-27.84099,7.81,5805.0,0.0,,0.93,0.942436547461,231.309436,-10.130826,44.0334654337,440955225,knownplanet
222.767438,5.947368,11.331,5300.0,0.000930544914719,0.9,0.94,0.00788200127693,218.385655,21.328294,,461239485,knownplanet
225.02534100000003,-73.535364,7.523,5886.0,0.006329707188779999,1.16,1.1,0.0245925490728,250.491354,-53.14027700000001,52.2729277578,402802683,knownplanet
233.916436,-80.20456899999998,7.911,5240.0,0.0096778755912,0.82,0.86,0.22458210297400005,259.054598,-58.148101,40.3403432708,407090552,knownplanet
238.073121,-18.436056,6.6629999999999985,5879.0,0.0,0.99,1.03,0.0008725143099979999,239.872694,1.7263560000000002,32.6587185535,437430894,knownplanet
216.524018,59.444274,9.816,6670.0,0.00145357000492,1.91,1.52,7.37767823785e-06,170.96766499999995,65.564769,331.338272894,293687315,knownplanet
232.577571,-42.979908,17.428,5000.0,7.95288362559e-06,0.82,0.87,3.69352526215,241.066774,-23.226801,,153091721,knownplanet
237.30042200000003,-35.65143,10.046,,0.0,,0.7,0.0453993438033,242.937051,-15.23379,,442623945,knownplanet
221.943989,1.064965,12.052,5800.0,0.000466046540422,1.0,0.93,0.00138358798557,219.164212,16.4323,,368805700,knownplanet
223.820098,-2.057667,12.21,5600.0,0.00046330943571,0.93,0.89,0.003786561008480001,221.995419,14.022289,,175772482,knownplanet
217.609129,-46.159193,11.050999999999998,4775.0,0.00164239628697,0.74,0.8,0.0560948972743,230.880653,-29.577852000000004,,127530399,knownplanet
219.00231,9.746545,6.608,,0.011040793695399998,0.76,0.83,0.000147018207443,213.228875,23.706333,16.501650165,349606708,knownplanet
224.589622,44.043141,8.499,,0.0,,,0.865172060067,200.013054,56.988607,96.0614793468,284680749,knownplanet
223.345977,18.235404,6.848,4927.0,0.000828989983392,4.3,1.61,0.000150578373215,214.441138,33.121971,137.838084408,267365022,knownplanet
229.572228,-41.42058,6.0870000000000015,4850.0,0.000555082528743,5.77,1.74,0.00232510359893,238.284333,-22.32929,78.0613570701,148153804,knownplanet
238.23452000000003,15.430742,6.5120000000000005,4878.0,0.0006591506205999999,5.2,1.69,0.000181374239274,231.852639,34.758643,99.8340304476,172607132,knownplanet
225.897696,-27.842564000000007,7.85,5799.0,0.0,,0.95,1.0131034329200002,231.308592,-10.13271,44.0334654337,440955228,knownplanet
215.346644,-40.393977,7.94476,,0.0,,,0.033196958963099994,226.82136,-24.790524,28.2670153079,180030300,knownplanet
229.775772,41.733207,6.38,5071.0,0.0015737931029,3.4,1.33,0.0013722077354300002,208.160974,56.864447,98.231827112,471011913,knownplanet
240.033556,-23.189258,10.626,5757.0,0.0,1.1,1.07,0.00649005165813,242.63909500000003,-2.5514,235.349125998,12666215,knownplanet
257.394281,33.355857,6.697,,0.0,,,0.000190484218312,250.991732,55.966349,44.02131624720001,21897561,knownplanet
242.573748,-24.990356,10.339,5743.0,0.0,1.21,1.12,0.05929688236830001,245.263802,-3.875612,164.57991195600002,68048686,knownplanet
242.901877,-27.078187,7.902,6046.0,0.0042865241945300005,1.14,1.12,0.00395906410811,245.937936,-5.874317,52.7800962537,68165288,knownplanet
245.440745,-23.547807,9.975,5280.0,0.0,0.78,0.91,0.00245192847682,247.588555,-1.999079,105.077974092,50171060,knownplanet
245.15147400000004,41.048093,8.244,6290.0,0.00340598490203,1.64,1.36,9.95133165501e-05,229.161773,61.011647,128.836411206,39903405,knownplanet
260.11617,38.242162,9.525,6600.0,0.00231732809728,1.47,1.39,0.00264444630079,253.788138,61.12637700000001,252.17197573400003,101721385,knownplanet
256.128605,-43.309776,6.829,6076.0,0.004478193012739999,1.34,1.12,0.0579936572693,259.27434500000004,-20.385597,48.0397290021,124165580,knownplanet
257.815501,-56.68080500000001,6.551,5605.0,0.00330213837304,1.76,1.72,0.0109951757263,262.000828,-33.579362,64.2859486421,173552927,knownplanet
267.640506,36.570227,10.095,6279.0,0.0007973605298370001,2.37,1.59,0.009844085600739998,266.210825,59.978487,407.199740745,116242971,knownplanet
268.029251,37.54617,11.643,5650.0,0.00138322207876,0.83,0.93,0.086482978574,266.779663,60.963433,,116264089,knownplanet
247.82336400000003,79.789763,6.425,5961.0,0.0197694555498,0.96,1.17,0.000545147780059,105.524003,75.522745,28.2697120792,159511543,knownplanet
268.304352,37.211845,11.056,6295.0,0.000643833212054,1.81,1.45,0.0137616270584,267.245472,60.634924,433.053444144,159742538,knownplanet
255.651679,47.08183,6.049,,0.0,,,0.000523636232942,241.743149,69.117811,18.2610955522,198562505,knownplanet
256.610684,44.776978,9.604,6406.0,0.0010984946094300002,2.55,1.64,0.00511977757503,245.05537200000003,67.060413,385.241808223,198588220,knownplanet
248.212697,2.084839,7.305,5730.0,0.0,,1.1,0.00933284624187,246.09719500000003,23.73431,74.3267736505,281520119,knownplanet
247.072071,-46.317607,7.1720000000000015,6308.0,0.005006877994020001,1.21,1.22,0.0299028871325,252.838451,-24.234996,57.1539819254,225317852,knownplanet
253.373919,-46.33298900000001,8.552,5726.0,0.0035548943752,1.15,1.1,0.0505828939562,257.548873,-23.609761,85.1046870563,246835467,knownplanet
246.438154,-33.567132,7.53,5972.0,0.00170080325798,2.29,1.38,0.0171954432128,250.111261,-11.740406,103.86887646,211080657,knownplanet
258.096645,63.35209,7.335,5453.0,0.0,,0.93,0.0003484358084080001,206.993719,84.040803,36.5248431801,232606278,knownplanet
268.418732,56.39195400000001,7.29,5543.0,0.0117327110463,1.63,1.09,0.000559879472824,265.049997,79.804071,66.9426205433,232620788,knownplanet
264.748119,-43.145521,6.549,5558.0,0.0,,1.09,0.0207001683075,265.930135,-19.780398,55.3598185297,248320609,knownplanet
242.562287,-84.23155799999998,7.005,5499.0,0.0,,0.99,0.0948941359473,264.461426,-61.324744,34.3306669058,290493086,knownplanet
240.549347,28.169588,10.521,5750.0,0.00203380873361,0.94,1.03,0.0067050540977,229.997886,47.601838,155.216462207,236312126,knownplanet
240.459763,-44.434529,8.51,5505.0,0.00452661894454,0.99,0.95,0.0428901895411,247.464708,-23.279191,68.7253574486,255480497,knownplanet
247.62342400000003,38.347333,7.617000000000001,6160.0,0.00433600936188,1.54,1.34,0.00230768422251,234.500348,59.059633,76.6783324114,255930614,knownplanet
249.314869,7.183352,11.678,6110.0,0.00038749128588,1.44,1.22,0.0212985184966,246.391872,28.943073,,276754403,knownplanet
257.52047000000005,-56.449286,7.5779999999999985,5655.0,0.00362436273308,1.44,1.08,0.119396070689,261.778695,-33.365604,62.0443637324,380086262,knownplanet
263.339796,5.700785,8.117,6123.0,0.00451664327875,1.12,1.12,0.00248584476646,262.420211,28.965002,74.1379366556,348652846,knownplanet
245.750663,-61.68874,7.595,5441.0,0.0,,0.93,0.02174636656,255.384036,-39.474268,40.3636182761,350083732,knownplanet
243.959848,10.03257,8.798,6150.0,0.0027343800855100004,1.33,1.2,0.000428813784644,239.789901,30.781476,137.76986171,318696424,knownplanet
259.964161,-48.54932,6.134,5900.0,0.0024396141334699995,2.16,1.25,0.0150221653241,262.665252,-25.365237,54.7945205479,412409409,knownplanet
252.426101,-19.542823,11.255999999999998,5275.0,0.0,0.84,0.86,0.07808720282,253.446856,2.8922790000000003,,437444661,knownplanet
240.481103,-21.980467,7.082999999999998,10500.0,0.0,,2.5,0.00105319132607,242.805593,-1.284818,141.000843933,9676357,knownplanet
267.284975,29.879108,12.338,5675.0,0.0006306919200110001,0.96,0.98,0.338316911298,266.060939,53.28128100000001,,308172249,knownplanet
256.346465,33.012494000000004,11.645,4803.0,0.0014872855791099998,0.75,0.77,0.0011626300514,249.552476,55.486736,,21744120,knownplanet
267.65981400000004,-40.318345,8.041,4830.0,0.0,,0.75,0.171580282133,268.13541000000004,-16.894199,30.7498045273,367987991,knownplanet
264.27344700000003,25.731186,12.595,5808.0,0.000505499075297,1.01,1.01,0.025670958987500003,262.122901,49.01401,,311408969,knownplanet
245.477776,-20.719208,10.998,4200.0,0.0,,0.9,0.0312143419338,247.15492200000003,0.796305,,50175254,knownplanet
242.376268,-21.083036,11.026,4060.0,0.0,,0.85,0.0142914504522,244.365684,-0.06841,,48964101,knownplanet
243.291144,13.239475,7.566,,0.000516584601458,5.38,1.75,0.00283048754757,238.238948,33.780583,240.32199418099998,119974993,knownplanet
245.605056,-24.087211,17.002,2375.0,0.0,,0.02,0.0443700203707,247.825966,-2.506301,,392045047,knownplanet
247.81256800000003,-24.545469,11.696,,0.0,,1.0,0.0327154697528,249.886751,-2.6421330000000003,,318449007,knownplanet
246.615607,-25.456871,13.140999999999998,3850.0,0.0,,0.87,0.0871620149959,248.954127,-3.709988,,175595872,knownplanet
241.475318,-18.312336,15.719,2700.0,0.0,,0.06,1.29768530932,243.013293,2.494448,,48666170,knownplanet
240.095603,15.546956,8.015,4796.0,0.000102038617879,14.7,1.1,0.00259024679737,233.938824,35.317787,470.688927659,393702609,knownplanet
266.872761,-34.726494,13.747,,0.0,,0.71,4.3802163987,267.379217,-11.315648,,112653867,knownplanet
269.408454,-28.963703,14.556,,0.0,,0.51,13.3975985374,269.480027,-5.52548,,136078005,knownplanet
269.449682,-27.394472,14.037,,0.0,,0.21,5.27108648447,269.510229,-3.956116,,136342461,knownplanet
269.705581,-30.197622,13.959,,0.0,,0.56,2.64403718792,269.743755,-6.7585929999999985,,262794194,knownplanet
269.75878900000004,-29.19891,15.113,,0.0,1.45,1.1,19.022958746700002,269.788371,-5.759796,,137014919,knownplanet
268.890685,-61.747309,12.211,6346.0,0.000401685116241,1.17,1.21,0.397576848213,269.330813,-38.310595,,380589029,knownplanet
246.692111,51.041118,12.359000000000002,6280.0,0.000557368668486,1.34,1.19,0.00323409206946,221.549659,70.58372,,162689341,knownplanet
244.141819,-20.400537,11.292,5269.0,0.0,0.85,0.83,0.249968643354,245.868026,0.8985780000000001,,49652731,knownplanet
247.11726,-13.399651,6.03,,0.0,,,0.00470118028291,247.527623,8.272291000000001,70.5577698725,413853880,knownplanet
265.694867,-24.260976,16.387999999999998,,0.0,,0.02,8.88532033019,266.075242,-0.880318,,192813661,knownplanet
261.43929,27.303305,6.5520000000000005,4897.0,0.0008465547524839999,4.8,1.65,0.00756149277228,258.026638,50.387383,96.1281408292,313709116,knownplanet
253.431562,11.973749,7.472,5155.0,0.000627820626316,4.8,0.93,0.0117724155548,250.268127,34.285032,167.890017373,353181458,knownplanet
243.451028,-24.787025,11.524,5413.0,0.0,0.85,0.9,0.0312569698632,246.01126,-3.531686,,68504570,knownplanet
242.561406,-19.319324,12.775,3540.0,0.0,1.05,0.56,0.0356326693331,244.212112,1.697175,,49040478,knownplanet
246.611361,-24.96998,14.103,6113.0,0.0,1.49,1.21,0.014521241192100003,248.873169,-3.229834,,399155300,knownplanet
259.418728,29.227202,7.512,,0.0,,,0.0109465014916,254.873687,52.11231,24.473813020100003,257715493,knownplanet
267.008223,-35.005527,16.829,,0.0,,0.56,31.5895293781,267.498762,-11.592208,,113513120,knownplanet
267.867655,-29.876566,14.72,5950.0,3.63359713705e-05,1.17,1.14,10.9719298874,268.139363,-6.451047,,130150682,knownplanet
269.10789500000004,-32.237528000000005,15.855,,0.0,,0.64,13.543668452999999,269.236437,-8.800601,,260252985,knownplanet
268.560851,-34.778218,15.88,,0.0,,0.21,26.7171989097,268.794412,-11.344949,,257540605,knownplanet
268.325357,-30.471098,15.129,,0.0,,0.44,11.8349193052,268.545736,-7.040260000000001,,256680093,knownplanet
268.101855,-30.548632,16.005,,0.0,,0.62,17.792822778199998,268.352692,-7.1201940000000015,,445101023,knownplanet
269.496673,-30.714975,14.87,,0.0,,0.11,7.97345369844,269.563769,-7.276446000000001,,261599699,knownplanet
269.260454,-28.116579,14.715,,0.0,,0.72,5.8929870455,269.34555,-4.678968,,135391211,knownplanet
259.744535,-34.996761,18.459,3350.0,0.0,,0.33,11015.1419829,261.429402,-11.862087,,154385809,knownplanet
269.764398,-28.420593,14.411,,0.0,,0.54,11.5728825805,269.792008,-4.981472,,137065468,knownplanet
269.724156,-29.188697,14.212,,0.0,1.18,1.24,4.461849093730001,269.757965,-5.749637,,137015060,knownplanet
269.718545,-27.613791,15.78,,0.0,,0.88,11.5536870781,269.749942,-4.1747440000000005,,137077842,knownplanet
289.066542,-17.910677,10.864,5340.0,0.0,0.86,0.92,1.77019393491,288.163305,4.33445,152.380355989,11023038,knownplanet
290.270285,-19.690828,11.502,4356.47,0.0,0.74,0.7,0.352064696659,289.055325,2.417571,,12181371,knownplanet
287.262923,34.59982,7.364,5668.0,0.0,,1.01,3.03974996972,296.250663,56.476576,41.514518789200004,42812945,knownplanet
275.016412,-9.595767,6.2810000000000015,5491.0,0.00394904557912,1.51,0.99,0.0305395229072,275.09246,13.754891,37.4251497006,16465196,knownplanet
275.457454,-11.92266,7.29,5564.0,0.0,,0.93,0.0399658330144,275.447417,11.413493,42.0426071176,18097734,knownplanet
291.848051,44.968228,11.95,5538.0,0.0008485396171089999,1.07,1.07,0.117971403722,309.326403,65.451655,,63066101,knownplanet
292.872283,46.098872,11.896,6169.0,0.000603122546237,1.4,1.18,0.0343053346147,311.97774,66.236719,467.363997374,63452310,knownplanet
283.936822,49.110324,11.854,6350.0,0.000606653464303,1.55,1.3,0.0324055898121,299.191749,71.14007600000002,,48419201,knownplanet
284.739007,49.598401,11.77,5983.0,0.0009698841279369998,1.18,,0.047234496286,301.20964,71.444059,,48448369,knownplanet
284.786175,48.423233,8.29,6104.0,0.00633229321,1.23,1.08,0.00170090527652,300.188219,70.317051,90.7257262976,48450369,knownplanet
285.2685830000001,48.560003,11.832,5493.0,0.00105105001663,1.05,1.0,0.194000053257,301.217013,70.349265,,48506505,knownplanet
287.790967,-2.638412,7.305,5684.0,0.00314002313324,1.6,1.15,0.0426414463196,288.909615,19.640586,70.7061902752,48917782,knownplanet
294.121425,48.349549,12.929,4605.0,0.00101464536754,0.67,0.56,0.229846843658,316.329309,67.945631,,27011135,knownplanet
294.468546,49.331019,11.677,6417.0,0.000616214409915,1.41,1.3,1.36593141448,318.063096,68.724039,,27186509,knownplanet
295.2264350000001,50.559006,11.328,6004.0,0.00122763608971,1.12,,0.6031396550320001,320.894692,69.57889399999999,271.568457012,27397848,knownplanet
295.538382,51.202963,11.586,6291.0,0.000447425330194,2.04,1.47,0.26744697966200004,322.312515,70.041504,,27534458,knownplanet
295.486511,51.013503,11.211,,0.000882634274989,1.57,1.35,0.0435509439861,321.953559,69.893731,423.10804783099996,27534138,knownplanet
296.132819,48.977395,11.29,5384.0,0.0013754309854500002,1.06,0.85,0.272532622017,320.238796,67.909274,218.40876924900002,27769688,knownplanet
278.631791,35.66152299999999,10.067,6400.0,0.00176161972482,1.36,1.23,0.14331855930600002,283.572817,58.694789,245.810841106,27848472,knownplanet
297.0282430000001,48.20861,11.96,5851.0,0.000552786567347,1.41,,0.4239689427740001,320.676857,66.953507,,27988327,knownplanet
297.018832,50.408986,11.482,6113.0,0.00082379524597,1.32,1.16,0.800267363267,323.482887,68.88515500000001,373.43177192,27992970,knownplanet
295.7438410000001,-19.949609,11.299,5240.0,0.0,0.87,0.87,0.0625631647053,294.10435099999995,1.361278,192.535137091,68952448,knownplanet
297.486878,49.623452,10.63,5650.0,0.00286921295464,0.9,0.96,0.0356638990213,323.131684,68.05395,149.426380234,28227113,knownplanet
297.786607,47.88613,11.576,6231.0,0.000611143700027,1.59,1.29,0.10133655361,321.435587,66.43301600000001,,28230581,knownplanet
293.017351,16.474298,8.439,6208.0,0.0031776369034000004,1.35,1.14,0.05923321541730001,298.279559,37.680898,110.034535782,92300251,knownplanet
274.405481,36.621413,11.362,5960.0,0.000995391929499,1.17,1.16,0.00618888070249,277.072505,59.952592,310.538486497,76419763,knownplanet
296.742137,34.419540999999995,7.204,5830.0,0.0,,1.0,0.0117326507141,309.4525799999999,54.256753,48.2625482625,58559140,knownplanet
284.63519,40.719832,10.380999999999998,6236.0,0.00198410148958,1.19,1.19,0.0101112188084,294.859285,62.901698,254.935744685,120317234,knownplanet
286.04104700000005,36.63262,10.965,5230.0,0.00204329238584,0.81,0.88,0.433833815792,295.246332,58.674067,159.902165623,120757718,knownplanet
286.638394,39.487895,10.244000000000002,6270.0,0.00176191426699,1.31,1.19,0.131436882593,297.445865,61.351271,254.25941166599998,120960812,knownplanet
287.362819,38.649617,11.849,5809.0,0.000561104265506,1.37,1.05,0.103683636533,298.156467,60.402877,,121214078,knownplanet
287.361812,38.714044,7.731,6305.0,0.00308884578975,1.9,1.41,0.087413160121,298.186333,60.465601,110.656787094,121214185,knownplanet
287.371258,39.60358,11.874,6022.0,0.000666256200082,1.23,1.12,0.0506298570984,298.647451,61.326435,,121215710,knownplanet
287.478528,38.228865,10.932,5701.0,0.0013265564421,1.07,1.03,0.7950107402159999,298.13073,59.972666,224.44705439,121276638,knownplanet
287.655007,39.244282,11.411,5746.0,0.0007029964699400001,1.41,0.91,0.299200493649,298.902752,60.924018,346.98023559800004,121327187,knownplanet
288.450666,40.245306,11.349,5884.0,0.000978130018039,1.13,1.0,0.745189604197,300.671407,61.734213,291.152326835,121603794,knownplanet
288.530824,40.942304,10.993,5685.0,0.00160812819346,1.03,1.02,0.047226756506199986,301.197155,62.389074,,121660708,knownplanet
288.6887,41.151174,10.552,6211.0,0.00136508712117,1.41,1.25,0.0224663761903,301.569006,62.557208,282.90234923400004,121731834,knownplanet
288.984557,40.064522,11.753,5845.0,0.000550886308857,1.44,1.09,0.26817415506,301.395728,61.450572,407.544811728,121865656,knownplanet
289.086058,41.562942,11.277,5883.0,0.0006282069939969999,1.7,1.21,0.0869800028328,302.445693,62.868625,404.74655396300005,121943724,knownplanet
290.420835,37.851785,11.333,5544.0,0.00156408302933,0.86,0.94,0.07789038208549999,302.357592,59.018409,207.17049867400002,122375047,knownplanet
290.39272200000005,40.284875,11.835,5952.0,0.000596811830866,1.32,1.04,0.252642958751,303.68291,61.36083000000001,474.13851282699994,122441003,knownplanet
295.608781,38.735736,11.599,7099.0,0.000345237142676,2.02,1.62,0.353757077408,310.377412,58.63814100000001,463.730240173,184085929,knownplanet
281.112334,43.227789,11.470999999999998,6004.0,0.00115717409682,1.09,1.07,0.0135703090869,290.110141,65.893087,494.23107176900004,123231081,knownplanet
281.915675,42.775518,11.526,6075.0,0.000908270252342,1.24,1.03,0.0161581516393,291.295988,65.336279,432.854689348,123409401,knownplanet
281.835354,44.155922,11.242,6170.0,0.000993703214433,1.28,1.2,0.548183136035,291.8399740000001,66.700122,418.213605891,123410927,knownplanet
282.301216,46.516199,11.94,6680.0,0.000439736330209,1.77,1.46,0.0679889009506,294.067363,68.93003,,123447592,knownplanet
296.524302,39.249771,12.943,4996.0,0.0005461406219570001,0.78,0.85,1.60777415331,312.003264,58.882276,,184554925,knownplanet
282.492227,43.980218,10.869000000000002,6090.0,0.000938499460483,1.66,1.18,0.014905921276,292.906956,66.428903,435.597828877,123490545,knownplanet
