loc_rowid,pl_hostname,ra_str,ra,dec_str,dec,st_elon,st_elat,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,e_pmRA,e_pmDEC,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,duplicate_id,priority,splist
8,24 Boo,14h28m37.81s,217.157547,+49d50m41.5s,49.844852,185.925162,58.888907,441712711,217.157665,49.844844,-304.035,-46.8613,4.68,STAR,2mass,0.275446139587875,20180610,0.0224838,0.0229158,10.2299,0.557878,6.439,0.0316386,5.59,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.845,0.24,3.34,0.19,3.159,0.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3117,0.000345996,0.015,5025.78,24.7354,2.4099,0.196479,-0.615517,0.0557086,10.2713,1.30644,0.757991,0.0898459,GIANT,60.64003,15.42601,97.75243,5.05514,0.0172135,NaN,16,0.0001200758,,1,bright
461,HD 180314,19h14m50.21s,288.709198,+31d51m37.3s,31.86035,297.288071,53.541572,392658786,288.709286,31.86033,46.8307,20.4455,5.583,STAR,2mass,0.278536693979978,20180610,0.0227692,0.0297244,8.23946,0.276656,7.627,0.019,6.61519,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.892,0.037,4.489,0.021,4.312,0.02,4.327,0.259,4.168,0.11,4.3,0.016,4.268,0.025,6.27435,0.000345996,0.026,4917,NaN,2.92583,NaN,NaN,NaN,9.2,NaN,2.6,NaN,GIANT,44.57293,NaN,121.3672,3.94275,NaN,NaN,209,0.001386753,,1,bright;knownplanet
838,K2-146,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,127.431436,0.702995,175261852,130.0267,19.0929,-4.58,-132.34,13.699,STAR,2mass,0.280181905004048,20180610,2,2,NaN,NaN,17.873,-0.168,16.7,0.2,19.5704,0.0284465,17.0091,0.0045364,15.5815,0.00417333,14.2426,0.00451719,13.5561,0.003889,12.183,0.021,11.605,0.018,11.37,0.023,11.175,0.023,11.03,0.021,10.98,0.191,8.451,NaN,NaN,NaN,0.126,3322,68,4.95524,0.413883,NaN,NaN,0.296,0.052,0.288,0.063,DWARF,0.009613392,0.003377678,136.1283,NaN,0.0236252,NaN,18,0.0001810377,,0,cdwrf
475,HD 188015,19h52m04.54s,298.018921,+28d06m01.4s,28.100376,308.172624,47.894559,11499710,298.019009,28.100384,54.53,-93.1,15.587,STAR,2mass,0.280936903933699,20180610,2,2,19,0.95,8.954,0.023,8.24,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.008,0.035,6.716,0.02,6.632,0.018,6.533,0.072,6.613,0.022,6.645,0.017,6.688,0.066,16.0872,0.00294937,0.602,5746,NaN,NaN,NaN,0.283571,0.0179284,NaN,NaN,1.09,NaN,DWARF,NaN,NaN,52.63158,2.63158,NaN,NaN,826,2.073797,,0,knownplanet
645,HD 47366,06h37m40.79s,99.419968,-12d59m06.4s,-12.985116,101.377163,-36.05311,443578538,99.41997,-12.985195,9,-125,5.258,STAR,2mass,0.284486524517737,20180610,8,8,11.75,0.76,7.095,0.018,6.11151,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.504,0.037,3.962,0.248,4.055,0.29,3.799,0.323,3.449,0.175,3.765,0.016,3.713,0.023,NaN,NaN,0.104,4783.83,8.63896,3.07973,0.12206,-0.00337838,0.0406867,6.07135,1.15951,1.596537,0.179402,GIANT,17.39276,6.643381,85.10638,5.50475,NaN,NaN,132,0.0004929678,,1,bright
646,HD 47366,06h37m40.79s,99.419968,-12d59m06.4s,-12.985116,101.377163,-36.05311,443578538,99.41997,-12.985195,9,-125,5.258,STAR,2mass,0.284486524517737,20180610,8,8,11.75,0.76,7.095,0.018,6.11151,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.504,0.037,3.962,0.248,4.055,0.29,3.799,0.323,3.449,0.175,3.765,0.016,3.713,0.023,NaN,NaN,0.104,4783.83,8.63896,3.07973,0.12206,-0.00337838,0.0406867,6.07135,1.15951,1.596537,0.179402,GIANT,17.39276,6.643381,85.10638,5.50475,NaN,NaN,132,0.0004929678,,1,bright
1005,K2-30,03h29m22.07s,52.341961,+22d17m57.9s,22.299404,55.516407,3.254864,26017005,52.341886,22.299366,22.1339,-12.9791,12.466,STAR,2mass,0.284812462508221,20180610,2.10588,2.10588,NaN,NaN,14.506,0.03,13.547,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.632,0.019,11.19,0.016,11.088,0.02,11.016,0.023,11.058,0.021,11.067,0.161,9.003,NaN,13.0828,0.000577253,0.017,5425,NaN,4.54411,NaN,NaN,NaN,0.84,NaN,0.9,NaN,DWARF,0.5506203,NaN,340.34,NaN,0.259195,NaN,32,0.5838041,,0,knownplanet
1028,K2-47,11h14m19.82s,168.582596,+02d46m50.6s,2.780711,168.415026,-1.956402,301603728,168.582615,2.780788,-6.7658,-37.0494,13.063,STAR,2mass,0.285494988430139,20180610,2.18005,2.18004,NaN,NaN,14.98,0.151,14.065,0.114,16.4894,0.00725734,15.1489,0.00524824,15.303,0.0121187,15.5117,0.0131133,13.5785,0.00515988,12.295,0.023,11.856,0.026,11.735,0.027,11.7,0.022,11.759,0.022,11.742,0.273,8.902,NaN,13.6323,0.000753854,0.018,5054,NaN,4.55186,NaN,NaN,NaN,0.76,NaN,0.75,NaN,DWARF,0.339518,NaN,353.025,NaN,0.0480256,NaN,15,2.685377E-10,,0,knownplanet
795,K2-11,11h16m10.08s,169.042007,+01d59m12.6s,1.98684,169.148167,-2.507986,301609547,169.041946,1.986892,-36.8305,-36.5029,12.545,STAR,2mass,0.28846149274855,20180610,2.28704,2.28703,NaN,NaN,14.275,0.101,13.409,0.103,15.7707,0.00580615,14.7717,0.00480885,13.3286,0.00246729,13.034,0.00266285,13.2116,0.00508193,11.865,0.023,11.458,0.024,11.347,0.022,11.302,0.023,11.375,0.021,11.297,0.188,8.824,NaN,13.0488,0.000567913,0.018,5433,NaN,3.14515,NaN,0.025,0.344,5.15,NaN,1.35,NaN,DWARF,20.81939,NaN,NaN,NaN,0.0437319,NaN,9,0.001628206,,0,knownplanet
679,HD 70642,08h21m28.14s,125.367233,-39d42m19.5s,-39.70541,144.173307,-56.686289,183356952,125.367245,-39.70549,-201.543,224.87,6.528,STAR,2mass,0.289911355713881,20180610,0.0302621,0.0402785,34.2632,0.245533,7.876,0.021,7.17,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.954,0.02,5.674,0.04,5.574,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.95252,0.000345996,0.017,5706,NaN,NaN,NaN,0.172444,0.00607908,NaN,NaN,1.05,NaN,DWARF,NaN,NaN,29.18583,0.330221,NaN,NaN,308,0.002240223,,0,knownplanet
3760,omi CrB,15h20m08.56s,230.03566,+29d36m58.4s,29.616209,216.603401,45.926847,357502856,230.035569,29.616225,-119,-42,5.168,STAR,2mass,0.290567056469983,20180610,8,8,11.9,0.74,7.399,-0.001,5.5052,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.651,0.336,3.169,0.28,2.934,0.322,2.117,NaN,2.878,0.49,3.064,0.013,3.021,0.02,NaN,NaN,0.351,4749,NaN,2.72443,NaN,NaN,NaN,10.5,NaN,2.13,NaN,GIANT,50.52217,NaN,84.03362,5.22562,0.0230796,NaN,12,5.483753E-05,,1,bright;knownplanet
535,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
536,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
537,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
538,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
539,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
540,HD 219134,23h13m16.98s,348.32074,+57d10m06.1s,57.168354,23.742753,54.546604,283722336,348.320591,57.168342,2074,295,5.198,STAR,2mass,0.294012380952326,20180610,8,8,153.24,0.65,6.585,0.018,5.56911,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.981,0.258,3.469,0.226,3.261,0.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,4699,NaN,4.56272,NaN,0.0854188,0.0186835,0.78,NaN,0.81,NaN,DWARF,0.2672426,NaN,6.525712,0.0276802,NaN,NaN,258,0.008013941,,1,bright;knownplanet
3756,mu Leo,09h52m45.82s,148.190903,+26d00m25.0s,26.006952,141.43002,12.348862,82204610,148.190951,26.00688,-216,-55,2.876,STAR,2mass,0.302164683747019,20180610,8,8,24.52,0.87,5.121,0.015,3.86648,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,0.238,1.327,0.174,1.364,0.224,-1.571,NaN,-0.507,NaN,1.291,0.02,1.169,0.009,NaN,NaN,0.249,4538.2,NaN,2.50071,NaN,NaN,NaN,11.4,NaN,1.5,NaN,GIANT,49.66368,NaN,40.78304,1.44703,0.0267405,NaN,71,2.986196E-05,,1,bright;knownplanet
3629,WASP-156,02h11m07.61s,32.781708,+02d25m04.8s,2.418,31.418304,-10.164359,270380593,32.781778,2.418047,77.88,54.28,10.661,STAR,2mass,0.303347331322339,20180610,2,2,NaN,NaN,12.2,0.278,11.559,0.019,15.5262,0.00957642,12.1436,0.000622739,11.3519,0.000603009,11.0946,0.000439574,11.2942,0.00232791,9.906,0.022,9.473,0.023,9.339,0.023,9.312,0.022,9.377,0.02,9.33,0.034,8.653,NaN,11.2198,0.000345996,0.018,4910,NaN,4.60108,NaN,NaN,NaN,0.76,NaN,0.84,NaN,DWARF,0.302446,NaN,121.462,NaN,0.0360848,NaN,8,0.001793095,,0.00176430207140404,knownplanet
347,HD 128356,14h37m04.89s,219.270355,-25d48m09.2s,-25.802563,224.959091,-9.943193,16855,219.270377,-25.802481,-18.3152,-139.783,7.33,STAR,2mass,0.303689416702561,20180610,0.0576899,0.0408526,38.0552,0.270261,9.299,0.027,8.29,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.549,0.024,6.106,0.033,5.997,0.024,5.959,0.085,5.944,0.024,6.004,0.015,5.937,0.047,7.90832,0.000345996,0.018,4875,NaN,4.3925,NaN,NaN,NaN,0.85,NaN,0.65,NaN,DWARF,0.367647,NaN,26.27759,0.278818,0.0894941,NaN,46,0.0007120593,,0.00786546497423788,knownplanet
394,HD 1502,00h19m17.07s,4.82111,+14d03m17.1s,14.054755,10.055058,10.974919,303193565,4.821035,14.054799,74.06,-16.78,7.497,STAR,2mass,0.306090217109965,20180610,2,2,5.97,1.06,9.264,0.042,8.36,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.681,0.018,6.234,0.017,6.12,0.026,6.186,0.103,6.041,0.038,6.095,0.015,5.984,0.059,NaN,NaN,0.032,5049,NaN,3.33883,NaN,NaN,NaN,4.5,NaN,1.61,NaN,GIANT,11.85608,NaN,167.5042,29.7411,0.057996,NaN,22,0.0006072403,,0.000623045900062317,knownplanet
772,HIP 78530,16h01m55.46s,240.481064,-21d58m49.4s,-21.980389,242.805542,-1.284748,9676357,240.481103,-21.980467,-12.0923,-24.1248,7.083,STAR,2mass,0.309514565959922,20180610,0.0359277,0.020037,7.09216,0.482412,7.242,NaN,7.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.928,0.021,6.946,0.029,6.903,0.02,6.864,0.062,6.879,0.02,6.933,0.018,6.718,0.104,7.17415,0.000345996,0.018,10500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5,NaN,DWARF,NaN,NaN,141.0008,11.2942,0.242363,NaN,105,0.001053191,,0,knownplanet
